Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region
KF-16285;Karen Ferguson;Home Office;US;Long Beach;California;90805;West
CM-12115;Chad McGuire;Consumer;US;Los Angeles;California;90008;West
NC-18535;Nick Crebassa;Corporate;US;San Francisco;California;94110;West
VG-21790;Vivek Gonzalez;Consumer;US;San Mateo;California;94403;West
CJ-12010;Caroline Jumper;Consumer;US;San Francisco;California;94109;West
ML-17395;Marina Lichtenstein;Corporate;US;Los Angeles;California;90045;West
NZ-18565;Nick Zandusky;Home Office;US;Los Angeles;California;90032;West
AH-10120;Adrian Hane;Home Office;US;San Francisco;California;94110;West
MB-18085;Mick Brown;Consumer;US;Los Angeles;California;90049;West
JM-15655;Jim Mitchum;Corporate;US;Los Angeles;California;90032;West
TS-21505;Tony Sayre;Consumer;US;San Francisco;California;94122;West
EH-13945;Eric Hoffmann;Consumer;US;Los Angeles;California;90008;West
SN-20560;Skye Norling;Home Office;US;San Francisco;California;94109;West
KM-16660;Khloe Miller;Consumer;US;Inglewood;California;90301;West
EA-14035;Erin Ashbrook;Corporate;US;Los Angeles;California;90008;West
MC-17275;Marc Crier;Consumer;US;Camarillo;California;93010;West
KD-16615;Ken Dana;Corporate;US;Los Angeles;California;90008;West
BE-11335;Bill Eplett;Home Office;US;San Francisco;California;94122;West
JL-15505;Jeremy Lonsdale;Consumer;US;Westminster;California;92683;West
AA-10645;Anna Andreadi;Consumer;US;San Diego;California;92105;West
LC-16885;Lena Creighton;Consumer;US;Los Angeles;California;90049;West
KD-16345;Katherine Ducich;Consumer;US;San Francisco;California;94122;West
JM-16195;Justin MacKendrick;Consumer;US;Lake Forest;California;92630;West
JB-15400;Jennifer Braxton;Corporate;US;Sunnyvale;California;94086;West
TT-21460;Tonja Turnell;Home Office;US;San Francisco;California;94110;West
KT-16480;Kean Thornton;Consumer;US;San Francisco;California;94110;West
RL-19615;Rob Lucas;Consumer;US;Los Angeles;California;90008;West
MC-17590;Matt Collister;Corporate;US;Coachella;California;92236;West
AB-10060;Adam Bellavance;Home Office;US;Los Angeles;California;90004;West
DB-13120;David Bremer;Corporate;US;Santa Clara;California;95051;West
TT-21460;Tonja Turnell;Home Office;US;Los Angeles;California;90008;West
EC-14050;Erin Creighton;Consumer;US;San Francisco;California;94110;West
JL-15835;John Lee;Consumer;US;Los Angeles;California;90045;West
EB-13750;Edward Becker;Corporate;US;Laguna Niguel;California;92677;West
RB-19465;Rick Bensley;Home Office;US;Los Angeles;California;90036;West
TH-21100;Thea Hendricks;Consumer;US;Los Angeles;California;90045;West
AG-10300;Aleksandra Gannaway;Corporate;US;San Francisco;California;94122;West
DR-12880;Dan Reichenbach;Corporate;US;Inglewood;California;90301;West
KB-16240;Karen Bern;Corporate;US;Los Angeles;California;90049;West
TB-21190;Thomas Brumley;Home Office;US;Riverside;California;92503;West
PR-18880;Patrick Ryan;Consumer;US;San Francisco;California;94109;West
MK-18160;Mike Kennedy;Consumer;US;San Francisco;California;94122;West
BN-11515;Bradley Nguyen;Consumer;US;Los Angeles;California;90049;West
MY-17380;Maribeth Yedwab;Corporate;US;Los Angeles;California;90045;West
KH-16690;Kristen Hastings;Corporate;US;San Francisco;California;94110;West
JL-15835;John Lee;Consumer;US;San Francisco;California;94122;West
MM-17920;Michael Moore;Consumer;US;San Francisco;California;94109;West
CV-12805;Cynthia Voltz;Corporate;US;Los Angeles;California;90045;West
KN-16390;Katherine Nockton;Corporate;US;Los Angeles;California;90004;West
BM-11575;Brendan Murry;Corporate;US;Los Angeles;California;90045;West
RW-19540;Rick Wilson;Corporate;US;Brentwood;California;94513;West
LW-17215;Luke Weiss;Consumer;US;Pasadena;California;91104;West
KF-16285;Karen Ferguson;Home Office;US;Manteca;California;95336;West
CC-12430;Chuck Clark;Home Office;US;Lakewood;California;90712;West
KH-16630;Ken Heidel;Corporate;US;Santa Ana;California;92704;West
MG-17890;Michael Granlund;Home Office;US;Santa Barbara;California;93101;West
VS-21820;Vivek Sundaresam;Consumer;US;Los Angeles;California;90036;West
BP-11185;Ben Peterman;Corporate;US;San Diego;California;92037;West
FC-14245;Frank Carlisle;Home Office;US;San Francisco;California;94109;West
MP-18175;Mike Pelletier;Home Office;US;San Francisco;California;94110;West
JL-15835;John Lee;Consumer;US;Mission Viejo;California;92691;West
BD-11725;Bruce Degenhardt;Consumer;US;San Francisco;California;94122;West
JW-15955;Joni Wasserman;Consumer;US;Oakland;California;94601;West
EM-13960;Eric Murdock;Consumer;US;San Francisco;California;94109;West
MB-17305;Maria Bertelson;Consumer;US;Citrus Heights;California;95610;West
NP-18700;Nora Preis;Consumer;US;San Francisco;California;94109;West
MH-17290;Marc Harrigan;Home Office;US;Los Angeles;California;90008;West
MP-18175;Mike Pelletier;Home Office;US;San Diego;California;92024;West
CC-12550;Clay Cheatham;Consumer;US;San Francisco;California;94122;West
RB-19435;Richard Bierner;Consumer;US;Roseville;California;95661;West
LS-17245;Lynn Smith;Consumer;US;San Francisco;California;94110;West
SC-20095;Sanjit Chand;Consumer;US;Concord;California;94521;West
EJ-13720;Ed Jacobs;Consumer;US;San Diego;California;92037;West
NL-18310;Nancy Lomonaco;Home Office;US;San Francisco;California;94110;West
PS-18970;Paul Stevenson;Home Office;US;Los Angeles;California;90049;West
EB-13870;Emily Burns;Consumer;US;Redding;California;96003;West
MZ-17515;Mary Zewe;Corporate;US;Los Angeles;California;90008;West
SC-20050;Sample Company A;Home Office;US;Burbank;California;91505;West
TH-21100;Thea Hendricks;Consumer;US;San Diego;California;92037;West
TH-21235;Tiffany House;Corporate;US;Long Beach;California;90805;West
BM-11650;Brian Moss;Corporate;US;San Diego;California;92037;West
BF-11170;Ben Ferrer;Home Office;US;Los Angeles;California;90045;West
RB-19435;Richard Bierner;Consumer;US;Los Angeles;California;90004;West
LS-16975;Lindsay Shagiari;Home Office;US;San Francisco;California;94109;West
KT-16465;Kean Takahito;Consumer;US;Los Angeles;California;90049;West
SN-20710;Steve Nguyen;Home Office;US;Los Angeles;California;90004;West
KM-16720;Kunst Miller;Consumer;US;Vallejo;California;94591;West
SC-20095;Sanjit Chand;Consumer;US;Los Angeles;California;90004;West
AH-10030;Aaron Hawkins;Corporate;US;San Francisco;California;94109;West
CC-12475;Cindy Chapman;Consumer;US;San Francisco;California;94122;West
BD-11605;Brian Dahlen;Consumer;US;San Francisco;California;94122;West
GK-14620;Grace Kelly;Corporate;US;Los Angeles;California;90049;West
JC-16105;Julie Creighton;Corporate;US;Los Angeles;California;90045;West
RB-19435;Richard Bierner;Consumer;US;San Diego;California;92105;West
AM-10360;Alice McCarthy;Corporate;US;Los Angeles;California;90008;West
NC-18415;Nathan Cano;Consumer;US;Santa Maria;California;93454;West
CS-12400;Christopher Schild;Home Office;US;Los Angeles;California;90045;West
BT-11395;Bill Tyler;Corporate;US;Los Angeles;California;90036;West
KH-16690;Kristen Hastings;Corporate;US;Riverside;California;92503;West
KD-16615;Ken Dana;Corporate;US;Anaheim;California;92804;West
AR-10540;Andy Reiter;Consumer;US;Los Angeles;California;90004;West
NF-18595;Nicole Fjeld;Home Office;US;Chico;California;95928;West
NL-18310;Nancy Lomonaco;Home Office;US;Los Angeles;California;90045;West
PW-19240;Pierre Wener;Consumer;US;San Francisco;California;94110;West
AS-10630;Ann Steele;Home Office;US;San Francisco;California;94110;West
KW-16570;Kelly Williams;Consumer;US;San Francisco;California;94109;West
JD-15790;John Dryer;Consumer;US;Los Angeles;California;90049;West
NS-18640;Noel Staavos;Corporate;US;San Francisco;California;94109;West
JD-16150;Justin Deggeller;Corporate;US;San Diego;California;92037;West
DK-12835;Damala Kotsonis;Corporate;US;Salinas;California;93905;West
TS-21430;Tom Stivers;Corporate;US;Los Angeles;California;90045;West
AP-10720;Anne Pryor;Home Office;US;Los Angeles;California;90032;West
JP-16135;Julie Prescott;Home Office;US;Los Angeles;California;90032;West
JR-16210;Justin Ritter;Corporate;US;San Francisco;California;94110;West
GG-14650;Greg Guthrie;Corporate;US;Antioch;California;94509;West
CC-12430;Chuck Clark;Home Office;US;San Francisco;California;94109;West
JO-15280;Jas O'Carroll;Consumer;US;Los Angeles;California;90049;West
BP-11230;Benjamin Patterson;Consumer;US;Los Angeles;California;90004;West
PA-19060;Pete Armstrong;Home Office;US;San Francisco;California;94122;West
SW-20245;Scot Wooten;Consumer;US;Los Angeles;California;90036;West
VM-21835;Vivian Mathis;Consumer;US;Mission Viejo;California;92691;West
DL-12865;Dan Lawera;Consumer;US;Long Beach;California;90805;West
LS-16975;Lindsay Shagiari;Home Office;US;Los Angeles;California;90004;West
SC-20230;Scot Coram;Corporate;US;Los Angeles;California;90004;West
EM-14140;Eugene Moren;Home Office;US;Santa Ana;California;92704;West
LH-17155;Logan Haushalter;Consumer;US;Los Angeles;California;90008;West
BC-11125;Becky Castell;Home Office;US;Laguna Niguel;California;92677;West
GM-14680;Greg Matthias;Consumer;US;Los Angeles;California;90045;West
TZ-21580;Tracy Zic;Consumer;US;Los Angeles;California;90045;West
SH-19975;Sally Hughsby;Corporate;US;Hesperia;California;92345;West
EB-13750;Edward Becker;Corporate;US;San Francisco;California;94110;West
CL-11890;Carl Ludwig;Consumer;US;San Francisco;California;94122;West
LB-16795;Laurel Beltran;Home Office;US;Oxnard;California;93030;West
RB-19795;Ross Baird;Home Office;US;Los Angeles;California;90036;West
RS-19420;Ricardo Sperren;Corporate;US;Los Angeles;California;90036;West
JE-15745;Joel Eaton;Consumer;US;Los Angeles;California;90036;West
PF-19225;Phillip Flathmann;Consumer;US;Los Angeles;California;90045;West
SP-20860;Sung Pak;Corporate;US;Los Angeles;California;90036;West
TD-20995;Tamara Dahlen;Consumer;US;San Diego;California;92037;West
PO-18850;Patrick O'Brill;Consumer;US;Los Angeles;California;90008;West
JK-15370;Jay Kimmel;Consumer;US;San Francisco;California;94122;West
MM-18055;Michelle Moray;Consumer;US;San Francisco;California;94110;West
CR-12580;Clay Rozendal;Home Office;US;San Diego;California;92037;West
RA-19885;Ruben Ausman;Corporate;US;San Francisco;California;94109;West
PR-18880;Patrick Ryan;Consumer;US;Oakland;California;94601;West
MG-17680;Maureen Gastineau;Home Office;US;Los Angeles;California;90049;West
JM-15865;John Murray;Consumer;US;Los Angeles;California;90036;West
KA-16525;Kelly Andreada;Consumer;US;Ontario;California;91761;West
TT-21220;Thomas Thornton;Consumer;US;Los Angeles;California;90045;West
DL-13315;Delfina Latchford;Consumer;US;Rancho Cucamonga;California;91730;West
XP-21865;Xylona Preis;Consumer;US;Los Angeles;California;90032;West
CS-12505;Cindy Stewart;Consumer;US;Los Angeles;California;90036;West
RD-19480;Rick Duston;Consumer;US;San Francisco;California;94122;West
CV-12295;Christina VanderZanden;Consumer;US;Fresno;California;93727;West
BF-11170;Ben Ferrer;Home Office;US;San Francisco;California;94109;West
TB-21400;Tom Boeckenhauer;Consumer;US;Los Angeles;California;90036;West
JF-15190;Jamie Frazer;Consumer;US;Los Angeles;California;90008;West
GZ-14470;Gary Zandusky;Consumer;US;San Francisco;California;94109;West
JF-15190;Jamie Frazer;Consumer;US;Long Beach;California;90805;West
EP-13915;Emily Phan;Consumer;US;Los Angeles;California;90032;West
EM-13825;Elizabeth Moffitt;Corporate;US;Los Angeles;California;90049;West
JC-15340;Jasper Cacioppo;Consumer;US;Los Angeles;California;90032;West
GH-14410;Gary Hansen;Home Office;US;San Francisco;California;94122;West
BD-11500;Bradley Drucker;Consumer;US;San Francisco;California;94122;West
HR-14830;Harold Ryan;Corporate;US;Huntington Beach;California;92646;West
JE-15610;Jim Epp;Corporate;US;Los Angeles;California;90036;West
AD-10180;Alan Dominguez;Home Office;US;San Francisco;California;94122;West
JO-15550;Jesus Ocampo;Home Office;US;San Francisco;California;94109;West
TN-21040;Tanja Norvell;Home Office;US;San Francisco;California;94110;West
KL-16645;Ken Lonsdale;Consumer;US;Dublin;California;94568;West
SC-20575;Sonia Cooley;Consumer;US;Los Angeles;California;90036;West
JE-15745;Joel Eaton;Consumer;US;Oceanside;California;92054;West
DK-12985;Darren Koutras;Consumer;US;San Francisco;California;94122;West
GA-14515;George Ashbrook;Consumer;US;Los Angeles;California;90004;West
MC-17605;Matt Connell;Corporate;US;Los Angeles;California;90032;West
JE-16165;Justin Ellison;Corporate;US;Woodland;California;95695;West
DH-13075;Dave Hallsten;Corporate;US;Fairfield;California;94533;West
SA-20830;Sue Ann Reed;Consumer;US;San Jose;California;95123;West
BN-11470;Brad Norvell;Corporate;US;Brentwood;California;94513;West
JA-15970;Joseph Airdo;Consumer;US;Modesto;California;95351;West
RL-19615;Rob Lucas;Consumer;US;Los Angeles;California;90049;West
DV-13465;Dianna Vittorini;Consumer;US;Los Angeles;California;90004;West
JK-15730;Joe Kamberova;Consumer;US;Concord;California;94521;West
FM-14290;Frank Merwin;Home Office;US;San Francisco;California;94122;West
JK-15370;Jay Kimmel;Consumer;US;San Diego;California;92105;West
JB-16000;Joy Bell-;Consumer;US;Los Angeles;California;90045;West
HG-14965;Henry Goldwyn;Corporate;US;Los Angeles;California;90004;West
ES-14020;Erica Smith;Consumer;US;Los Angeles;California;90049;West
JL-15235;Janet Lee;Consumer;US;Los Angeles;California;90049;West
NL-18310;Nancy Lomonaco;Home Office;US;Danville;California;94526;West
GZ-14545;George Zrebassa;Corporate;US;Los Angeles;California;90036;West
